period,class_id,support,precision,recall,f1,delta_recall_from_ref,delta_f1_from_ref,is_collapsed,top_confusion_target,top_confusion_count,top_confusion_rate
M-2022-4,155,11183,0.7983856502242153,0.7960296879191631,0.7972059284466932,0.0,0.0,0,14,259,0.02316015380488241
M-2022-5,155,10789,0.7460772886218955,0.7712484938363148,0.7584541062801933,-0.02478119408284829,-0.03875182216649997,0,14,260,0.024098618963759384
M-2022-6,155,7616,0.692173479561316,0.7292542016806722,0.710230179028133,-0.06677548623849083,-0.08697574941856023,0,14,180,0.023634453781512604
M-2022-7,155,5019,0.5943246670894102,0.7469615461247261,0.6619581530855478,-0.04906814179443697,-0.1352477753611454,0,153,142,0.02829248854353457
M-2022-8,155,4958,0.5604182225541449,0.7567567567567568,0.6439543465202094,-0.039272931162406266,-0.1532515819264838,0,61,124,0.02501008471157725
M-2022-9,155,7193,0.6824171910245755,0.7991102460725705,0.7361680327868853,0.0030805581534074644,-0.061037895659807995,0,153,113,0.015709717781176143
M-2022-10,155,9885,0.6473944465576265,0.6887202832574608,0.6674182638105975,-0.10730940466170225,-0.1297876646360957,0,61,347,0.03510369246332828
M-2022-11,155,11344,0.30615627466456197,0.683885754583921,0.422963689892051,-0.11214393333524209,-0.3742422385546422,0,14,422,0.037200282087447106
M-2022-12,155,5650,0.5303263762431714,0.6700884955752212,0.592071311283134,-0.12594119234394185,-0.2051346171635593,0,14,242,0.04283185840707965
M-2022-4,156,32897,0.8384912959381045,0.8697145636380217,0.8538175741207717,0.0,0.0,0,142,428,0.013010304891023498
M-2022-5,156,34655,0.8335814230425722,0.888760640600202,0.8602871347969387,0.019046076962180303,0.006469560676166997,0,142,393,0.01134035492713894
M-2022-6,156,29900,0.8368111958015744,0.8959197324414716,0.8653572813024939,0.02620516880344992,0.011539707181722147,0,142,402,0.013444816053511706
M-2022-7,156,19602,0.7957924780186899,0.8818998061422304,0.8366364186327888,0.012185242504208715,-0.017181155487982935,0,142,266,0.013570043873074176
M-2022-8,156,21541,0.7584062735157828,0.8889559444779722,0.8185082282539005,0.019241380839950528,-0.03530934586687129,0,142,253,0.011745044334060628
M-2022-9,156,24938,0.7305032591073024,0.8853155826449595,0.8004931020104784,0.015601019006937777,-0.05332447211029334,0,142,519,0.020811612799743362
M-2022-10,156,24907,0.758657267998905,0.8901513630706227,0.8191609244240823,0.020436799432601016,-0.03465664969668947,0,142,528,0.02119885975830088
M-2022-11,156,26239,0.6802962962962963,0.8750333473074431,0.765473670172865,0.005318783669421401,-0.0883439039479067,0,105,627,0.02389572773352643
M-2022-12,156,11350,0.6350332872754679,0.8908370044052863,0.7414931064828395,0.02112244076726466,-0.11232446763793225,0,142,156,0.013744493392070485
M-2022-4,157,2075,0.7893053016453382,0.832289156626506,0.8102275392915786,0.0,0.0,0,153,27,0.013012048192771084
M-2022-5,157,2043,0.7586678832116789,0.8139990210474792,0.7853600944510035,-0.01829013557902681,-0.024867444840575126,0,153,46,0.022515907978463045
M-2022-6,157,1384,0.6925587467362925,0.7666184971098265,0.7277091906721537,-0.0656706595166795,-0.08251834861942497,0,117,40,0.028901734104046242
M-2022-7,157,937,0.5713080168776371,0.7225186766275347,0.6380772855796418,-0.10977047999897138,-0.17215025371193682,0,153,30,0.032017075773746
M-2022-8,157,1614,0.599798893916541,0.7391573729863693,0.662225922842076,-0.09313178364013674,-0.1480016164495026,0,117,80,0.04956629491945477
M-2022-9,157,2878,0.39658594680428744,0.6942321056289089,0.504800404244568,-0.13805705099759713,-0.3054271350470107,0,117,110,0.03822098679638638
M-2022-10,157,1745,0.3922702373706634,0.7386819484240688,0.5124229775392566,-0.09360720820243729,-0.29780456175232206,0,153,50,0.02865329512893983
M-2022-11,157,1255,0.3137196037226058,0.8326693227091634,0.4557348451809856,0.00038016608265734053,-0.35449269411059303,0,153,25,0.0199203187250996
M-2022-12,157,800,0.35753275109170307,0.81875,0.49772036474164133,-0.013539156626506066,-0.3125071745499373,0,38,15,0.01875
M-2022-4,158,12544,0.9247363374880153,0.9226721938775511,0.9237031125299282,0.0,0.0,0,142,125,0.009964923469387755
M-2022-5,158,14654,0.9335008024562138,0.9129247986897775,0.9230981542176988,-0.009747395187773567,-0.0006049583122293978,0,140,199,0.01357990992220554
M-2022-6,158,14360,0.9399593436910121,0.9016016713091922,0.9203810336247956,-0.02107052256835884,-0.003322078905132586,0,140,287,0.019986072423398327
M-2022-7,158,5930,0.9054856743535988,0.8740303541315345,0.8894800068645958,-0.048641839746016546,-0.034223105665332376,0,140,114,0.019224283305227657
M-2022-8,158,5881,0.843040293040293,0.782690018704302,0.8117449960320959,-0.13998217517324907,-0.11195811649783227,0,142,262,0.04455024655670804
M-2022-9,158,9684,0.8058459352481477,0.8199091284593143,0.8128167067615294,-0.10276306541823677,-0.11088640576839881,0,140,297,0.03066914498141264
M-2022-10,158,11346,0.7310911100584241,0.8161466596157236,0.7712810261535898,-0.10652553426182743,-0.15242208637633836,0,140,322,0.028380045831129914
M-2022-11,158,11070,0.6881134969325153,0.8105691056910569,0.7443384487764413,-0.11210308818649417,-0.17936466375348692,0,140,330,0.02981029810298103
M-2022-12,158,5549,0.6525724423418096,0.795458641196612,0.7169658084950865,-0.12721355268093903,-0.2067373040348417,0,140,158,0.028473598846639032
M-2022-4,159,3182,0.6737460460912789,0.46857322438717786,0.5527340129749768,0.0,0.0,0,46,574,0.180389692017599
M-2022-5,159,2911,0.6521374685666387,0.5345242184816215,0.5875023598263168,0.0659509940944436,0.034768346851340004,0,46,547,0.18790793541738235
M-2022-6,159,2481,0.6339586339586339,0.5312374042724708,0.5780701754385965,0.06266417988529294,0.025336162463619694,0,46,436,0.17573559048770657
M-2022-7,159,1512,0.6848049281314168,0.44113756613756616,0.5366049879324215,-0.027435658249611694,-0.01612902504255531,0,46,208,0.13756613756613756
M-2022-8,159,1687,0.6586414445399829,0.45406046235921754,0.5375438596491228,-0.014512762027960313,-0.01519015332585405,0,46,235,0.13930053349140487
M-2022-9,159,2037,0.5114503816793893,0.3946980854197349,0.4455527847049044,-0.07387513896744297,-0.10718122827007243,0,46,306,0.15022091310751104
M-2022-10,159,2457,0.4883351007423118,0.37484737484737485,0.4241307851715404,-0.09372584953980301,-0.12860322780343642,0,46,483,0.19658119658119658
M-2022-11,159,2820,0.5151699029126213,0.30106382978723406,0.3800358102059087,-0.1675093945999438,-0.1726982027690681,0,46,483,0.17127659574468085
M-2022-12,159,1740,0.5,0.3488505747126437,0.4109681787406906,-0.11972264967453417,-0.14176583423428624,0,46,313,0.17988505747126438
M-2022-4,160,1553,0.7403921568627451,0.6078557630392788,0.6676096181046676,0.0,0.0,0,115,209,0.13457823567289118
M-2022-5,160,2122,0.7831568330811901,0.7318567389255419,0.7566382460414129,0.12400097588626313,0.08902862793674537,0,115,122,0.057492931196983975
M-2022-6,160,2171,0.7720079129574678,0.7190234914785812,0.7445742904841403,0.11116772843930245,0.07696467237947269,0,115,124,0.05711653615845232
M-2022-7,160,1230,0.46135693215339235,0.6357723577235772,0.5347008547008547,0.027916594684298413,-0.13290876340381286,0,25,114,0.09268292682926829
M-2022-8,160,1280,0.4709241952232606,0.70859375,0.5658140985651903,0.10073798696072123,-0.1017955195394773,0,115,93,0.07265625
M-2022-9,160,1444,0.420032310177706,0.7202216066481995,0.5306122448979592,0.11236584360892066,-0.13699737320670835,0,115,65,0.045013850415512466
M-2022-10,160,2407,0.5006317917614355,0.8230162027420025,0.6225644248900063,0.2151604397027237,-0.04504519321466127,0,115,77,0.03199002908184462
M-2022-11,160,1939,0.3877434135166094,0.6982980917998969,0.4986190388510403,0.09044232876061808,-0.16899057925362726,0,115,124,0.06395048994326973
M-2022-12,160,1048,0.35378228782287824,0.7318702290076335,0.47699004975124376,0.12401446596835475,-0.1906195683534238,0,115,48,0.04580152671755725
M-2022-4,161,3031,0.988399071925754,0.9838337182448037,0.9861111111111112,0.0,0.0,0,60,6,0.001979544704717915
M-2022-5,161,3235,0.9830977258758451,0.98887171561051,0.9859762675296656,0.005037997365706315,-0.00013484358144555397,0,45,9,0.0027820710973724882
M-2022-6,161,2306,0.9911465250110668,0.9709453599306158,0.9809419496166484,-0.012888358314187887,-0.005169161494462782,0,86,14,0.006071118820468344
M-2022-7,161,1512,0.9912087912087912,0.8948412698412699,0.940563086548488,-0.08899244840353382,-0.04554802456262319,0,149,61,0.04034391534391534
M-2022-8,161,1187,0.9851988899167438,0.8972198820556023,0.9391534391534392,-0.08661383618920138,-0.046957671957671976,0,149,46,0.038753159224936815
M-2022-9,161,874,0.9929775280898876,0.8089244851258581,0.8915510718789408,-0.17490923311894557,-0.09456003923217038,0,86,58,0.06636155606407322
M-2022-10,161,929,0.9898605830164765,0.8406889128094726,0.9091967403958091,-0.14314480543533115,-0.07691437071530205,0,149,58,0.062432723358449946
M-2022-11,161,785,0.9788199697428139,0.824203821656051,0.8948824343015215,-0.1596298965887527,-0.09122867680958968,0,149,60,0.07643312101910828
M-2022-12,161,334,0.9629629629629629,0.7005988023952096,0.8110918544194108,-0.28323491584959415,-0.17501925669170038,0,149,52,0.15568862275449102
M-2022-4,162,486,0.6118811881188119,0.6358024691358025,0.6236125126135217,0.0,0.0,0,28,18,0.037037037037037035
M-2022-5,162,382,0.4444444444444444,0.5968586387434555,0.5094972067039106,-0.038943830392347056,-0.11411530590961105,0,28,14,0.03664921465968586
M-2022-6,162,288,0.45430809399477806,0.6041666666666666,0.518628912071535,-0.03163580246913589,-0.10498360054198663,0,115,16,0.05555555555555555
M-2022-7,162,241,0.5045045045045045,0.46473029045643155,0.4838012958963283,-0.17107217867937097,-0.13981121671719338,0,149,14,0.058091286307053944
M-2022-8,162,225,0.52,0.52,0.52,-0.1158024691358025,-0.10361251261352167,0,160,15,0.06666666666666667
M-2022-9,162,192,0.3930131004366812,0.46875,0.42755344418052255,-0.16705246913580252,-0.19605906843299914,0,149,13,0.06770833333333333
M-2022-10,162,255,0.5077519379844961,0.5137254901960784,0.5107212475633528,-0.12207697893972413,-0.11289126505016889,0,115,14,0.054901960784313725
M-2022-11,162,172,0.43529411764705883,0.43023255813953487,0.4327485380116959,-0.20556991099626765,-0.1908639746018258,0,42,13,0.0755813953488372
M-2022-12,162,59,0.3103448275862069,0.6101694915254238,0.4114285714285714,-0.02563297761037875,-0.21218394118495026,0,160,4,0.06779661016949153
M-2022-4,163,3156,0.5962829117191534,0.3659695817490494,0.4535637149028078,0.0,0.0,0,46,290,0.09188846641318124
M-2022-5,163,2474,0.2652482269503546,0.07558609539207761,0.11764705882352941,-0.2903834863569718,-0.33591665607927834,1,46,858,0.3468067906224737
M-2022-6,163,2085,0.3712121212121212,0.09400479616306955,0.15001913509376197,-0.27196478558597986,-0.3035445798090458,1,46,813,0.3899280575539568
M-2022-7,163,1276,0.12,0.02821316614420063,0.04568527918781726,-0.3377564156048488,-0.4078784357149905,1,46,539,0.4224137931034483
M-2022-8,163,2303,0.056179775280898875,0.008684324793747287,0.01504324934185784,-0.3572852569553021,-0.4385204655609499,1,46,1638,0.7112462006079028
M-2022-9,163,2053,0.0831758034026465,0.02143205065757428,0.03408210689388071,-0.3445375310914751,-0.4194816080089271,1,46,1234,0.6010716025328787
M-2022-10,163,2116,0.12101910828025478,0.04489603024574669,0.06549465701482247,-0.32107355150330275,-0.3880690578879853,1,46,712,0.33648393194706994
M-2022-11,163,2302,0.06770833333333333,0.016941789748045177,0.027102154273801252,-0.34902779200100426,-0.42646156062900653,1,46,885,0.3844483058210252
M-2022-12,163,1741,0.07563025210084033,0.015508328546812177,0.025738798856053385,-0.35046125320223726,-0.4278249160467544,1,46,728,0.41815048822515793
M-2022-4,164,3315,0.8916116870876531,0.8561085972850678,0.8734995383194829,0.0,0.0,0,117,116,0.03499245852187029
M-2022-5,164,3179,0.3524321489445391,0.845548914753067,0.4975013881177124,-0.010559682532000791,-0.3759981502017705,0,149,139,0.04372444164831708
M-2022-6,164,2477,0.28455631399317405,0.8078320549051272,0.4208644442107477,-0.04827654237994061,-0.4526350941087352,0,117,119,0.04804198627371821
M-2022-7,164,1702,0.2250050906129098,0.6492361927144535,0.3341902313624679,-0.2068724045706143,-0.539309306957015,0,117,252,0.14806110458284372
M-2022-8,164,1787,0.16607301869991095,0.6261891438164522,0.26252199413489735,-0.22991945346861564,-0.6109775441845855,0,117,203,0.11359820928931169
M-2022-9,164,1875,0.13901716992303137,0.6261333333333333,0.22751937984496123,-0.2299752639517345,-0.6459801584745217,0,117,188,0.10026666666666667
M-2022-10,164,2237,0.1521690767519466,0.6115333035315155,0.24369822748730738,-0.24457529375355236,-0.6298013108321755,0,117,255,0.11399195350916407
M-2022-11,164,2479,0.09863370201691607,0.6115369100443727,0.16986946047397614,-0.2445716872406951,-0.7036300778455068,0,138,293,0.118192819685357
M-2022-12,164,1689,0.1648113343935232,0.6749555950266429,0.26493144317917733,-0.1811530022584249,-0.6085680951403056,0,138,177,0.10479573712255773
M-2022-4,165,5176,0.984209432786204,0.9151854714064915,0.948443287616378,0.0,0.0,0,56,244,0.04714064914992272
M-2022-5,165,5617,0.7389269597192044,0.7870749510414812,0.7622413793103449,-0.12811052036501036,-0.18620190830603311,0,56,581,0.10343599786362827
M-2022-6,165,5569,0.7773734700628515,0.8439576225534208,0.8092983211364615,-0.07122784885307076,-0.13914496647991648,0,56,311,0.05584485544981146
M-2022-7,165,5683,0.770854788877446,0.7902516276614464,0.7804327048396906,-0.12493384374504513,-0.16801058277668734,0,56,459,0.08076720042231215
M-2022-8,165,6246,0.590686905068176,0.7351905219340378,0.6550641940085592,-0.17999494947245376,-0.2933790936078188,0,56,650,0.10406660262568043
M-2022-9,165,6351,0.575564381270903,0.8671075421193513,0.6918776305044286,-0.048077929287140275,-0.25656565711194934,0,98,266,0.04188316800503858
M-2022-10,165,6592,0.6192147192716236,0.9904429611650486,0.7620214752567693,0.07525748975855706,-0.18642181235960864,0,149,12,0.0018203883495145632
M-2022-11,165,5518,0.3840006268118781,0.8881841246828561,0.5361851102237296,-0.02700134672363541,-0.41225817739264836,0,56,232,0.04204421891989851
M-2022-12,165,4989,0.5475742215785663,0.7578673080777711,0.6357827476038339,-0.1573181633287204,-0.31266054001254406,0,56,532,0.10663459611144518
M-2022-4,166,2317,0.7243567148396193,0.8869227449287872,0.7974388824214202,0.0,0.0,0,25,52,0.022442813983599482
M-2022-5,166,4223,0.8706681766704417,0.9102533743784039,0.8900208381569807,0.023330629449616724,0.0925819557355605,0,25,94,0.02225905754203173
M-2022-6,166,2330,0.7803907380607815,0.9257510729613734,0.8468786808009423,0.03882832803258618,0.04943979837952206,0,25,33,0.014163090128755365
M-2022-7,166,1530,0.6203492786636294,0.5339869281045752,0.5739374780470671,-0.35293581682421205,-0.22350140437435317,0,18,226,0.1477124183006536
M-2022-8,166,2008,0.7061170212765957,0.5288844621513944,0.6047835990888383,-0.3580382827773928,-0.19265528333258197,0,18,232,0.11553784860557768
M-2022-9,166,4856,0.8109838274932615,0.49567545304777594,0.6152862985685071,-0.39124729188101126,-0.1821525838529131,0,18,728,0.14991762767710048
M-2022-10,166,3035,0.681246857717446,0.4464579901153213,0.5394108280254777,-0.4404647548134659,-0.25802805439594256,0,18,525,0.17298187808896212
M-2022-11,166,2277,0.5241558441558442,0.443126921387791,0.48024750118990955,-0.4437958235409962,-0.3171913812315107,0,18,443,0.1945542380324989
M-2022-12,166,1835,0.642512077294686,0.5073569482288829,0.5669914738124239,-0.3795657966999043,-0.23044740860899637,0,18,271,0.14768392370572206
M-2022-4,167,668,0.9296235679214403,0.8502994011976048,0.8881939014855356,0.0,0.0,0,14,14,0.020958083832335328
M-2022-5,167,558,0.7647058823529411,0.9086021505376344,0.8304668304668305,0.05830274934002955,-0.05772707101870511,0,25,14,0.025089605734767026
M-2022-6,167,330,0.48314606741573035,0.6515151515151515,0.5548387096774193,-0.19878424968245334,-0.33335519180811624,0,14,29,0.08787878787878788
M-2022-7,167,23,0.019455252918287938,0.21739130434782608,0.03571428571428571,-0.6329080968497788,-0.8524796157712499,0,14,7,0.30434782608695654
M-2022-8,167,28,0.018018018018018018,0.14285714285714285,0.032,-0.707442258340462,-0.8561939014855355,0,14,8,0.2857142857142857
M-2022-9,167,47,0.05976095617529881,0.3191489361702128,0.10067114093959731,-0.531150465027392,-0.7875227605459383,0,14,18,0.3829787234042553
M-2022-10,167,125,0.10569105691056911,0.208,0.14016172506738545,-0.6422994011976049,-0.7480321764181501,0,14,40,0.32
M-2022-11,167,74,0.048458149779735685,0.14864864864864866,0.07308970099667775,-0.7016507525489561,-0.8151042004888578,0,14,35,0.47297297297297297
M-2022-12,167,55,0.0736196319018405,0.21818181818181817,0.11009174311926606,-0.6321175830157867,-0.7781021583662695,0,14,18,0.32727272727272727
M-2022-4,168,3924,0.749385145105755,0.7765035677879715,0.7627033792240301,0.0,0.0,0,110,447,0.11391437308868502
M-2022-5,168,5548,0.8209876543209876,0.791095890410959,0.8057646410868368,0.014592322622987486,0.04306126186280668,0,110,572,0.10310021629416005
M-2022-6,168,5028,0.8195242001640689,0.7947494033412887,0.8069466882067852,0.01824583555331727,0.04424330898275508,0,110,562,0.11177406523468576
M-2022-7,168,2156,0.6869498660543437,0.8325602968460112,0.7527783602432375,0.05605672905803971,-0.009925018980792566,0,110,185,0.08580705009276438
M-2022-8,168,3413,0.7342894393741851,0.8250805742748315,0.7770419426048565,0.04857700648686003,0.014338563380826397,0,110,275,0.08057427483152652
