period,class_id,support,precision,recall,f1,delta_f1_from_ref,delta_recall_from_ref,delta_precision_from_ref
M-2022-7,70,1078,0.7446808510638298,0.5844155844155844,0.6548856548856549,-0.09077663880880138,-0.08250341634141789,-0.10080859231428929
M-2022-7,71,78156,0.867349426969032,0.8647192793899381,0.8660323562389877,-0.02868926829032914,-0.025882294822955454,-0.03153054492893603
M-2022-7,72,7931,0.7596946940785424,0.7780859916782247,0.7687803662638595,-0.052464409261431255,-0.029632129127144413,-0.07553750764489753
M-2022-7,73,15014,0.9741787122207621,0.9875449580391634,0.9808162995303301,-0.00013624382522814393,0.0028816462730478776,-0.0030909262679575944
M-2022-7,74,3474,0.7082613204286208,0.5898100172711571,0.643631223496152,-0.09383908890869552,-0.06762755058986347,-0.1314280430438518
M-2022-7,75,16084,0.6813482925873303,0.864648097488187,0.7621317988765585,-0.05461664107961739,-0.05192353472849154,-0.055184826917810126
M-2022-7,76,5019,0.8991617983235967,0.7053197848176928,0.7905314872711031,-0.10616723385509896,-0.15422597209573496,-0.0380467810982249
M-2022-7,77,35082,0.8542527926818542,0.8305113733538567,0.8422148029311017,-0.042623904760069165,-0.04645977345081054,-0.03859591809789109
M-2022-7,78,31608,0.965984414912536,0.9451721083270058,0.9554649396338051,0.009044113044148538,0.013388484423154434,0.004459180624856507
M-2022-7,79,10765,0.7853631388553938,0.7865304226660473,0.7859463473498561,-0.02273588698817497,0.0036047593722858817,-0.05082798568189939
M-2022-7,80,2151,0.6070234113712375,0.33751743375174337,0.43382133253659994,-0.3889744408914271,-0.44168204131387345,-0.26453622165628543
M-2022-7,81,3251,0.9623100303951367,0.9738541987080899,0.9680476991285736,-0.004787731722124433,-0.0061929122798553005,-0.0034190793809418807
M-2022-7,82,38594,0.8303969871282276,0.8341192931543763,0.8322539781026616,-0.05781759005045284,-0.055566546386379145,-0.060060644252209916
M-2022-7,83,21074,0.9276866264666013,0.9417291449179084,0.9346551439941602,-0.027956735582731596,-0.023947126406881458,-0.03188024838131831
M-2022-7,84,1135,0.9668122270742358,0.9753303964757709,0.9710526315789474,0.03777321386766552,0.012460141990998319,0.06135910820409063
M-2022-7,85,1437,0.9597818677573279,0.9798190675017397,0.9696969696969697,0.03533222520564294,0.021645990578662788,0.048070980291637144
M-2022-7,86,16760,0.8176655031651187,0.8246420047732697,0.8211389359237145,-0.021451428866868683,0.004619669674743032,-0.048770245921361255
M-2022-7,87,9083,0.9712174680194089,0.9696135638005065,0.9704148531761335,0.008041226802507184,-0.00509928456562303,0.02087455630832291
M-2022-7,88,239,0.2813186813186813,0.5355648535564853,0.3688760806916426,-0.05871012620490912,0.07968250061530885,-0.1212787212787213
M-2022-7,89,552,0.910828025477707,0.7771739130434783,0.8387096774193549,0.07200875244504856,0.009684201109321888,0.14491426777750172
M-2022-7,90,3605,0.8497757847533632,0.9461858529819694,0.8953930962068513,-0.05211295073045674,-0.0029955484587640413,-0.0960608114356214
M-2022-7,91,2609,0.8126666666666666,0.9344576466078958,0.8693171688357996,-0.05941360491082481,0.006489556509350458,-0.11682804543674108
M-2022-7,92,804,0.94579945799458,0.8681592039800995,0.9053177691309987,-0.057348897535667964,-0.07851911769822217,-0.03340488196925362
M-2022-7,93,24700,0.8900483353661292,0.7976923076923077,0.8413433823686401,-0.015597638493501376,-0.021191985080299403,-0.00865910473475362
M-2022-7,94,123,0.021092482422931314,0.3170731707317073,0.03955375253549696,-0.5695732315914871,-0.16791893037413785,-0.7975741842437354
M-2022-7,95,53160,0.9929320608523103,0.9883559066967644,0.9906386990337026,0.00031235056261869065,0.000760581845600572,-0.0001404574674750414
M-2022-7,96,37892,0.8220145273530757,0.8541644674337591,0.8377811715372868,-0.10048399700203903,-0.09271410438358163,-0.10779253113510379
M-2022-7,97,30023,0.9256558051993883,0.7862971721680045,0.8503043619205417,-0.11837583502914006,-0.18366434779351537,-0.04174644953795881
M-2022-7,98,48679,0.995002467917078,0.9938782637276854,0.994440048097181,0.0018266891442255684,-0.0017930055067295614,0.005428293818346752
M-2022-7,99,18048,0.9044958487807425,0.9597739361702128,0.9313153579397295,0.03564950307216774,0.09235586061187429,-0.021319513899706655
M-2022-7,100,10947,0.8952263374485596,0.9936055540330684,0.9418539204225657,-0.042001265487414785,0.004718850649905515,-0.08364827314334067
M-2022-7,101,44889,0.9237121510027526,0.15698723518011093,0.26836513195475836,-0.7232479355596375,-0.8385429566422843,-0.06401449689932237
M-2022-7,102,41479,0.7885639059012077,0.996431929410063,0.8803944958036893,-0.11076369929170582,0.0051062481693725514,-0.2024268596334653
M-2022-7,103,1231,0.649379932356257,0.9358245329000813,0.7667221297836938,-0.1397250581449756,0.011370140062924028,-0.23974816236925434
M-2022-7,104,1719,0.4161676646706587,0.16172193135543922,0.23292836196062003,-0.480537719713359,-0.4668834804792322,-0.40864700563757383
M-2022-7,105,1105,0.35490101400289714,0.665158371040724,0.4628463476070529,-0.2829163642573539,-0.008998932330062548,-0.47948583808306994
M-2022-7,106,2288,0.9384359400998337,0.986013986013986,0.9616368286445013,-0.017464660530820963,0.006299485638328606,-0.04005330452247746
M-2022-7,107,2160,0.9126506024096386,0.9819444444444444,0.9460303300624442,-0.017026031052169377,-0.004112875462604415,-0.028453389704703458
M-2022-7,108,7204,0.9411280362289007,0.9519711271515825,0.9465185287419777,-0.0033688347127763807,-0.0061014099315007675,-0.0007128268864060594
M-2022-7,109,1236,0.9307875894988067,0.9466019417475728,0.9386281588447654,-0.010688011710343281,-0.0014430502181476124,-0.01980317312203117
M-2022-7,110,6102,0.8964310706787963,0.839724680432645,0.8671518023354206,-0.0264566929561042,-0.06973698351515267,0.01813252794543674
M-2022-7,111,1330,0.604978354978355,0.42030075187969923,0.49600709849157054,-0.16680822983502297,-0.19063286544369445,-0.11934824434824443
M-2022-7,112,1780,0.7136490250696379,0.7196629213483146,0.7166433566433567,-0.19030907409370557,-0.18823870083902194,-0.19235619686247696
M-2022-7,113,2014,0.9925149700598802,0.9875868917576961,0.9900447984071677,9.554972570691156e-05,0.0010736033800681222,-0.000894257022204914
M-2022-7,114,1939,0.7561934722768384,0.9917483238782878,0.85809906291834,-0.10850211586358527,0.03109948038174226,-0.21643426494943896
M-2022-7,115,13745,0.8578384488305365,0.7177882866496907,0.7815891626396261,-0.11099776060550837,-0.1704091195649493,-0.03918159336355631
M-2022-7,116,3519,0.9113607990012484,0.8297811878374538,0.8686598244831176,-0.023064564871603466,-0.0822247778597871,0.03903554935788178
M-2022-7,117,45039,0.5546501956193586,0.7995070938519949,0.6549412973690673,-0.19761192808455375,-0.04936735279018267,-0.3016138329781973
M-2022-7,118,1354,0.6144636015325671,0.947562776957164,0.7454968041836142,-0.2143752128807772,-0.009884031553474393,-0.34784594137040004
M-2022-7,119,1430,0.9193899782135077,0.8853146853146853,0.9020306376914856,-9.55264272983758e-05,-0.016652988613635178,0.017105268195932943
M-2022-7,120,1510,0.8423052564914503,0.8807947019867549,0.861120103593396,-0.04507640445179406,-0.0263334679926831,-0.06296150137448675
M-2022-7,121,7,0.0,0.0,0.0,-0.9521928091663374,-0.9476995674400315,-0.9567288606589917
M-2022-7,122,41710,0.9025825433148088,0.860537041476864,0.8810584582152018,-0.01991901734790913,-0.03680284716963744,-0.002062130901504977
M-2022-7,123,1121,0.8445642407906558,0.8385370205173952,0.8415398388540735,0.04542333399970455,0.1376823196626944,-0.07678407381608576
M-2022-7,124,20257,0.9072508454346528,0.9005775781211434,0.903901895206243,-0.008014696795060283,-0.017335317064479105,0.0012527228826183512
M-2022-7,125,2871,0.665081351689612,0.9254615116684082,0.7739586367608505,-0.10866918072128251,0.013763612747340614,-0.19027293706904536
M-2022-7,126,1107,0.9150197628458498,0.8364950316169828,0.8739971684756961,-0.024846762160142033,-0.047027695655744495,0.00031388049290870246
M-2022-7,127,2163,0.8434093161546086,0.7868700878409616,0.8141592920353983,-0.07410609829303871,-0.10953231056010437,-0.036865463040680946
M-2022-7,128,2154,0.7047391749062394,0.9596100278551533,0.8126597208570867,-0.1270536012339757,0.007859387376929483,-0.22323751118868151
M-2022-7,129,19427,0.886508283534956,0.9392597930714984,0.9121219695076231,-0.03720889013693496,-0.010533085575761492,-0.06236100637911002
M-2022-7,130,4594,0.8135491606714629,0.8861558554636483,0.8483017295269848,0.0016535525669632012,0.003753148187844557,-0.0001291646438407179
M-2022-7,131,26165,0.9171378860374075,0.967017007452704,0.9414172232247503,0.03182139041440768,0.01765074799572308,0.044114364066501266
M-2022-7,132,10712,0.9377503852080123,0.8522218073188947,0.8929427299848388,-0.013350270657304097,-0.0010407050963576747,-0.028601646874933828
M-2022-7,133,36135,0.8432236018866108,0.9697246436972464,0.9020607277548236,-0.020765724668684205,0.005984115144298752,-0.0420211865971265
M-2022-7,134,6337,0.9233254994124559,0.9919520277733943,0.9564092810954735,0.041800639614585355,0.03488367239995416,0.047569214793793724
M-2022-7,135,1882,0.6320201173512154,0.8012752391073327,0.7066541705716963,-0.011779320312841124,0.10788977152831669,-0.11333890191323293
M-2022-7,136,14759,0.865318981359937,0.8932854529439664,0.8790798466411068,-0.0063660008786105005,-0.026283072702797505,0.011554021253553981
M-2022-7,137,1585,0.6509635974304069,0.19179810725552052,0.2962962962962963,-0.6722723690808797,-0.7879035312869104,-0.30672227395376717
M-2022-7,138,28132,0.8554360812425329,0.6871889663017204,0.7621375490331356,-0.13222163898621497,-0.1983969703029872,-0.047871925770909485
M-2022-7,139,1011,0.3778135048231511,0.2324431256181998,0.2878138395590937,-0.41753276189140387,-0.5022722644028824,-0.30042198009413723
M-2022-7,140,13811,0.6877828054298643,0.8034175657084932,0.7411167512690355,-0.1591723541291784,-0.12085813912384846,-0.18973319800179944
M-2022-7,141,1364,0.7223851417399805,0.5417888563049853,0.6191872643485546,-0.17941866047096244,-0.2514851298473392,-0.08162488332267614
M-2022-7,142,23002,0.8331109372843142,0.7871489435701243,0.8094780373309489,-0.07190879401235917,-0.0700646530051744,-0.0738520507163618
M-2022-7,143,2408,0.6537634408602151,0.6312292358803987,0.6422987534333404,-0.05531429682454614,-0.03209193200281302,-0.08188037396396908
M-2022-7,144,3002,0.9946485907955762,0.9287141905396402,0.960551248923342,-0.013814792973019685,-0.04190634762620271,0.01650802632407644
M-2022-7,145,1697,0.995872641509434,0.9952857984678845,0.995579133510168,0.0011832581458999236,-0.002016359805496859,0.004366159614038412
M-2022-7,146,4786,0.9859086491739553,0.8478896782281655,0.9117052347787015,-0.058154385369936,-0.13228975010482014,0.026153797284271918
M-2022-7,147,55,0.18811881188118812,0.34545454545454546,0.24358974358974358,-0.6978309206168984,-0.5810093673915735,-0.768749448784541
M-2022-7,148,4632,0.9153846153846154,0.8734887737478411,0.8939460892620416,-0.008366392208459472,-0.020081396539886498,0.004157070474435698
M-2022-7,149,32883,0.7125976643383672,0.7849344646169754,0.7470189858763603,-0.16184515188356563,-0.1284682364100619,-0.19177279005544068
M-2022-7,150,1436,0.8592870544090057,0.637883008356546,0.7322142286171063,-0.21762290493338232,-0.31092393307512434,-0.09158251080838564
M-2022-7,151,1469,0.7505966587112172,0.8563648740639891,0.8,0.005867475973697522,0.07952172710703709,-0.06161234284077455
M-2022-7,152,336,0.9106145251396648,0.9702380952380952,0.9394812680115274,-0.01706671026246176,0.02283821478382142,-0.05525994164887882
M-2022-7,153,39925,0.7984454632193805,0.8593613024420789,0.8277842115421733,-0.06445505416818564,-0.05077353756750225,-0.07658840294155156
M-2022-7,154,1219,0.6693830034924331,0.4716981132075472,0.5534167468719923,-0.19068113353469396,-0.2532850970006463,-0.09486478411818644
M-2022-7,155,5019,0.5943246670894102,0.7469615461247261,0.6619581530855478,-0.1352477753611454,-0.04906814179443697,-0.20406098313480503
M-2022-7,156,19602,0.7957924780186899,0.8818998061422304,0.8366364186327888,-0.017181155487982935,0.012185242504208715,-0.042698817919414545
M-2022-7,157,937,0.5713080168776371,0.7225186766275347,0.6380772855796418,-0.17215025371193682,-0.10977047999897138,-0.21799728476770108
M-2022-7,158,5930,0.9054856743535988,0.8740303541315345,0.8894800068645958,-0.034223105665332376,-0.048641839746016546,-0.01925066313441648
M-2022-7,159,1512,0.6848049281314168,0.44113756613756616,0.5366049879324215,-0.01612902504255531,-0.027435658249611694,0.01105888204013794
M-2022-7,160,1230,0.46135693215339235,0.6357723577235772,0.5347008547008547,-0.13290876340381286,0.027916594684298413,-0.2790352247093527
M-2022-7,161,1512,0.9912087912087912,0.8948412698412699,0.940563086548488,-0.04554802456262319,-0.08899244840353382,0.002809719283037193
M-2022-7,162,241,0.5045045045045045,0.46473029045643155,0.4838012958963283,-0.13981121671719338,-0.17107217867937097,-0.10737668361430741
M-2022-7,163,1276,0.12,0.02821316614420063,0.04568527918781726,-0.4078784357149905,-0.3377564156048488,-0.4762829117191534
M-2022-7,164,1702,0.2250050906129098,0.6492361927144535,0.3341902313624679,-0.539309306957015,-0.2068724045706143,-0.6666065964747434
M-2022-7,165,5683,0.770854788877446,0.7902516276614464,0.7804327048396906,-0.16801058277668734,-0.12493384374504513,-0.21335464390875802
M-2022-7,166,1530,0.6203492786636294,0.5339869281045752,0.5739374780470671,-0.22350140437435317,-0.35293581682421205,-0.10400743617598984
M-2022-7,167,23,0.019455252918287938,0.21739130434782608,0.03571428571428571,-0.8524796157712499,-0.6329080968497788,-0.9101683150031523
M-2022-7,168,2156,0.6869498660543437,0.8325602968460112,0.7527783602432375,-0.009925018980792566,0.05605672905803971,-0.06243527905141133
M-2022-7,169,2090,0.8778821520068317,0.9837320574162679,0.927797833935018,-0.04481915046706175,0.013133648561200473,-0.09676182159511337
M-2022-7,170,1882,0.5824829931972789,0.7279489904357067,0.6471421823334907,-0.23633181712199525,-0.13188142821824134,-0.32597165405916007
M-2022-7,171,6243,0.7180790034420587,0.7017459554701265,0.7098185353208036,-0.031844907619235086,0.024959736887805173,-0.1022187887879602
M-2022-7,172,5217,0.847211155378486,0.8152194747939429,0.8309074924294226,-0.018806905837270294,-0.026481877963601352,-0.010670324138947418
M-2022-7,173,1718,0.9952988582941572,0.8626309662398137,0.9242282507015903,-0.04799968593696147,-0.09019161440534762,0.002858707097181168
M-2022-7,174,1067,0.0,0.0,0.0,-0.9677341969533405,-0.9500706547338672,-0.9860669762894158
M-2022-7,175,32188,0.729845880260818,0.7650366596247049,0.747027059822837,-0.052359979634147624,-0.07471604638777829,-0.03287814693639768
M-2022-7,176,1623,0.5485122897800776,0.7837338262476895,0.6453576864535768,-0.16020441583254152,-0.00948965947985747,-0.26977834943466983
M-2022-7,177,1188,0.37458962573867366,0.9604377104377104,0.5389702409069438,-0.4152950850742434,0.005242905242905271,-0.5787480281822597
M-2022-10,0,1642,0.9252396166134186,0.881851400730816,0.9030246336139695,-0.0058102836686775294,-0.031161329113597036,0.02054445193226928
M-2022-10,1,4956,0.8567593480345158,0.9015334947538337,0.8785763445088979,-0.07333683726675932,-0.041294526002281895,-0.10441578893884518
M-2022-10,2,5086,0.40220765781303897,0.6877703499803381,0.5075818036711891,-0.1828927516478137,0.024840111288527478,-0.31819933559481434
M-2022-10,3,1139,0.8167655786350149,0.9666374012291484,0.8854041013268998,-0.057791903666857936,0.01811260524672531,-0.12116117493419676
M-2022-10,4,972,0.8296557811120918,0.9670781893004116,0.8931116389548693,-0.06984152325735615,-0.006697566653562248,-0.1227127088120118
M-2022-10,5,2902,0.532555615843733,0.6764300482425913,0.5959319975713419,-0.35190845557947237,-0.2829583894067159,-0.40401154833537145
M-2022-10,6,2429,0.33285968028419183,0.3857554549197201,0.35736079328756676,-0.6189165789752069,-0.5944570771433066,-0.6395140020131547
M-2022-10,7,39,0.25,0.02564102564102564,0.046511627906976744,-0.6295447101211923,-0.641025641025641,-0.4357142857142857
M-2022-10,8,1940,0.9035639412997903,0.8886597938144329,0.896049896049896,0.01530988944269418,0.04177288148914704,-0.013848309216383137
M-2022-10,9,1291,0.5057471264367817,0.20449264136328427,0.2912300055157198,-0.3691473529748462,-0.4063670871435031,-0.21288405227044271
M-2022-10,10,1434,0.7194968553459119,0.398884239888424,0.5132346343651862,-0.3114765660366219,-0.41398704724028884,-0.1174042659588791
M-2022-10,11,2001,0.30226480836236935,0.17341329335332334,0.2203874245792315,-0.5684548069744577,-0.6070021369137389,-0.4951881934569151
M-2022-10,12,2580,0.7142210144927537,0.6112403100775193,0.6587301587301587,-0.1784290952153219,-0.2259189438679613,-0.12293823945272697
M-2022-10,13,1607,0.300739787713091,0.5818294959551961,0.39652247667514845,-0.15811669858258354,-0.060788755358707425,-0.18710932363982885
M-2022-10,14,10007,0.41714285714285715,0.3063855301289098,0.35328685832805207,-0.4317841842975233,-0.44796501308808856,-0.40125705941080925
M-2022-10,15,951,0.8444976076555024,0.7423764458464774,0.7901510912143257,-0.026382628872693936,-0.007290664672830127,-0.05199920763112176
M-2022-10,16,2405,0.37068160597572364,0.16507276507276508,0.2284234752589183,-0.28970440872262426,-0.22636149787544207,-0.3954002653693056
M-2022-10,17,11892,0.9212100495641771,0.9064917591658258,0.9137916419428669,-0.007084896852658451,0.005722297788789743,-0.020691726820357914
M-2022-10,18,43004,0.8917678986818299,0.9627709050320901,0.9259101887467573,0.00017560689335083257,0.047464875660567674,-0.044635610090099864
M-2022-10,19,29160,0.8097567366903962,0.6358367626886146,0.7123345563516914,-0.1869221617729513,-0.25881625210091896,-0.0941513092866153
M-2022-10,20,2388,0.5920745920745921,0.8509212730318257,0.6982817869415807,-0.13479978405539816,-0.010124784735543457,-0.2148017795420868
M-2022-10,21,3959,0.9112860892388451,0.8769891386713816,0.8938087269918908,-0.031283523930618395,-0.07988109033625201,0.01592894638170228
M-2022-10,22,1178,0.7078066914498141,0.8081494057724957,0.7546571541815299,-0.19881883857903648,-0.1577694898271591,-0.23354289862796596
M-2022-10,23,8236,0.8797653958944281,0.9470616804273919,0.9121740147351187,-0.02711739427977644,0.006563238059790644,-0.05832207400380851
M-2022-10,24,12024,0.9547882487600152,0.8325016633399867,0.8894615247911853,-0.06290558283104652,-0.12594952167903217,0.00842846447650214
M-2022-10,25,46993,0.8952174853927721,0.8803013214734109,0.8876967479587566,-0.03876565758393535,-0.06579175549196481,-0.012412330499893431
M-2022-10,26,1400,0.47703703703703704,0.69,0.5640875912408759,-0.2951748080808706,-0.19399476668120375,-0.35883925162275676
M-2022-10,27,10235,0.9748666393106278,0.9284807034684904,0.9511084421758494,-0.042056904843983944,-0.06471025908180361,-0.01827309350001849
M-2022-10,28,11735,0.6979026620059156,0.4423519386450788,0.54149063787618,-0.33231282753033886,-0.43892632116183794,-0.16855174145437524
M-2022-10,29,34921,0.8156613206934614,0.7194524784513616,0.7645420933311018,-0.13611771843833254,-0.18740348890438652,-0.07888643220897029
M-2022-10,30,991,0.9107142857142857,0.3087790110998991,0.4611906556141673,-0.5246485267525364,-0.6758477260787996,-0.07634033147225106
M-2022-10,31,1938,0.924422236102436,0.7636738906088751,0.8363944617123481,-0.13604897148193829,-0.20120758436917574,-0.05570262056720343
M-2022-10,32,1783,0.38412228796844183,0.4369040942232193,0.40881658357386513,-0.2685362902525604,-0.19758754026841518,-0.3423020735246819
M-2022-10,33,124,0.5,0.45161290322580644,0.4745762711864407,-0.008182349503214503,0.07416192283364959,-0.16956521739130437
M-2022-10,34,1682,0.7705078125,0.4690844233055886,0.5831485587583148,-0.34633317446173617,-0.4611876855379488,-0.15818488699066213
M-2022-10,35,2194,0.967911877394636,0.9211485870556062,0.9439514245679589,0.055723124924677125,0.06743430134132045,0.042261319773818196
M-2022-10,36,2648,0.9768307819611088,0.8916163141993958,0.9322803553800593,0.20680959224824558,0.005417766983899397,0.36273682222956527
M-2022-10,37,1115,0.9668292682926829,0.8887892376681614,0.9261682242990654,0.13664699575344663,0.2296640491312082,-0.017404965941551387
M-2022-10,38,92,0.4098360655737705,0.2717391304347826,0.32679738562091504,-0.44357298474945533,-0.40358554488989273,-0.48671565856416055
M-2022-10,39,4329,0.8869893428063943,0.9228459228459228,0.9045624363183516,-0.039513179750062855,-0.03317048554058588,-0.04544008595555282
M-2022-10,40,981,0.9488,0.6044852191641182,0.7384806973848069,-0.21009577579992056,-0.3162517131409375,-0.0293520254893036
M-2022-10,41,2408,0.66925536774783,0.6083887043189369,0.6373721992603872,-0.2263735879326797,-0.23743873556790895,-0.21318437647253397
M-2022-10,42,2235,0.639269406392694,0.2505592841163311,0.3600128576020572,-0.48429344361297527,-0.5618387582980245,-0.23955412301907064
M-2022-10,43,2062,0.7376325088339223,0.8098933074684772,0.77207582061951,-0.052363880554449516,0.05328214194448111,-0.167994689290345
M-2022-10,44,1081,0.9857006673021925,0.9565217391304348,0.9708920187793427,0.00013992964285247655,-0.001553862244135673,0.0019321422492637463
M-2022-10,45,1536,0.7743813682678311,0.6927083333333334,0.7312714776632302,-0.1927239299142669,-0.22517487834549876,-0.1558081832809437
M-2022-10,46,11714,0.6789306751246036,0.6395765750384156,0.6586663150028572,-0.12305459011666375,-0.17314030595770602,-0.07407168894159022
M-2022-10,47,34,0.0,0.0,0.0,-0.9816791880848821,-0.9700442823651992,-0.9935965848452508
M-2022-10,48,2986,0.0,0.0,0.0,-0.9893564110215856,-0.9944011197760448,-0.984362628661916
M-2022-10,49,42912,0.8615938127172157,0.8203532811334825,0.8404679479527277,-0.0945100784156302,-0.11062633099978458,-0.07741712117785904
M-2022-10,50,3110,0.43672456575682383,0.11318327974276528,0.1797752808988764,-0.5083800589069488,-0.47150655747676834,-0.3993874191440884
M-2022-10,51,16876,0.8225907058945836,0.9377222090542783,0.8763914271473666,-0.05596191435256537,-0.0031256986464817116,-0.10142008547232284
M-2022-10,52,2218,0.6196111580726965,0.6609558160504959,0.6396160558464223,-0.2434949547798494,-0.1878055920329461,-0.30074699461344867
M-2022-10,53,11906,0.9234292628122029,0.8974466655467831,0.9102525876389658,-0.03716930720482392,-0.056517528826618424,-0.01753945565399284
M-2022-10,54,6595,0.742696053305997,0.21971190295678544,0.3391060145097122,-0.4773872417523302,-0.5752753400268555,-0.09649913047093583
M-2022-10,55,5643,0.9834661942722173,0.5902888534467482,0.7377630121816169,-0.25275716283053673,-0.40446276378747614,-0.0028583851783454683
M-2022-10,56,10706,0.12987012987012986,0.0009340556697179152,0.001854771399425021,-0.9586807466343445,-0.9515129425470445,-0.8388924658573993
M-2022-10,57,2065,0.9912536443148688,0.9878934624697336,0.9895707009459132,-0.0029471910514843325,-0.00753883769339847,0.0016331448014079708
M-2022-10,58,2316,0.996122361051271,0.998272884283247,0.997196463230537,0.005732247866124696,0.0074592359892837745,0.00400672373195432
M-2022-10,59,8856,0.9804639804639804,0.9974028906955736,0.9888609012034705,0.024828879555032102,0.06290857416977946,-0.0150339625617123
M-2022-10,60,59907,0.9054916326986912,0.8788288513863155,0.8919610334603981,-0.019287186757921737,-0.03044526090258859,-0.007739285997040213
M-2022-10,61,22920,0.5406811113143932,0.9025741710296684,0.6762557002991124,-0.09077325126089886,0.07044365669748709,-0.17069358454935368
M-2022-10,62,24087,0.9378723404255319,0.960767218831735,0.9491817398794143,0.011728398323375577,0.03202582067108162,-0.00845793480382584
M-2022-10,63,12148,0.6602842809364549,0.6500658544616398,0.655135224821636,-0.09219294460673932,-0.03339899489273612,-0.16407219754072444
M-2022-10,64,4110,0.8770429972340961,0.848661800486618,0.8626190181773217,0.05450865028434504,0.05547345415916616,0.05343839561500785
M-2022-10,65,3253,0.9042991755005889,0.9440516446357209,0.9237479320198526,-0.041932168735814845,-0.031147083504183715,-0.05204631873077992
M-2022-10,66,4226,0.8160112359550562,0.5499290108849977,0.6570540005654509,-0.24097480913887048,-0.37024966458596753,-0.06090899354707224
M-2022-10,67,4304,0.32904884318766064,0.17843866171003717,0.23139499849352216,-0.22199483201495243,-0.19743955843047803,-0.24212553403653864
M-2022-10,68,3689,0.37958204864679684,0.9010571970723773,0.5341475172746264,-0.2355095662030321,0.13706324850959362,-0.3958227531399145
M-2022-10,69,1232,0.04983388704318937,0.012175324675324676,0.019569471624266144,-0.8078953171081282,-0.7898724568946413,-0.8047115675022651
M-2022-10,70,1735,0.7647058823529411,0.4046109510086455,0.5292122125895213,-0.2164500811049349,-0.26230804974835675,-0.08078356102517792
M-2022-10,71,63797,0.6857286665634196,0.8328448046146371,0.7521605877648091,-0.1425610367645077,-0.057756769598256485,-0.2131513053345484
M-2022-10,72,10327,0.4473103013093548,0.5491430231432168,0.4930232558139535,-0.32822151971133723,-0.25857509766215225,-0.38792190041408514
M-2022-10,73,13787,0.8624923682246795,0.922173061579749,0.8913348289399888,-0.08961771441556943,-0.06249025018636656,-0.11477727026404028
M-2022-10,74,3353,0.5762902019446522,0.4595884282731882,0.5113655218184835,-0.226104790586364,-0.1978491395878324,-0.2633991615278204
M-2022-10,75,11581,0.46754044644685644,0.39426647094378725,0.42778844802548366,-0.3889599919306922,-0.5223051612728913,-0.268992673058284
M-2022-10,76,4405,0.8892725598526704,0.8769580022701475,0.8830723511258429,-0.013626370000359156,0.017412245356719813,-0.04793601956915117
M-2022-10,77,27623,0.8062347739781648,0.6469608659450458,0.7178694089055816,-0.1669692987855893,-0.2300102808596215,-0.08661393680158047
M-2022-10,78,16173,0.8024810386939195,0.7719656217152043,0.7869276102234408,-0.15949321636621572,-0.15981800218864706,-0.15904419559375993
M-2022-10,79,12335,0.8643737166324436,0.6825293879205513,0.7627633069082673,-0.04591892742976378,-0.10039627537321016,0.028182592095150394
M-2022-10,80,1260,0.5414634146341464,0.2642857142857143,0.3552,-0.467595773428027,-0.5149137607799026,-0.33009621839337655
M-2022-10,81,3661,0.9014560582423297,0.9470090139306201,0.9236712401758359,-0.04916419067486211,-0.03303809705732508,-0.06427305153374896
M-2022-10,82,35248,0.7084037938386883,0.820046527462551,0.7601477955582439,-0.12992377259487053,-0.0696393120782044,-0.1820538375417492
M-2022-10,83,32633,0.9359566962656611,0.9431557012839763,0.9395424088404536,-0.02306947073643817,-0.022520570040813537,-0.023610178582258445
M-2022-10,84,1777,0.9440133037694013,0.9583567810917276,0.9511309690030718,0.017851551291789947,-0.0045134733930449755,0.03856018489925617
M-2022-10,85,1115,0.8631677600749765,0.8260089686098655,0.844179651695692,-0.0901850927956348,-0.13216410831321146,-0.0485431273907142
M-2022-10,86,52904,0.8954764508160208,0.8359292303039467,0.8646788542379509,0.022088489447367743,0.015906895205420102,0.029040701729540874
M-2022-10,87,7329,0.9016814272878962,0.9585209441942967,0.9292328042328042,-0.033140822140822146,-0.016191904171832805,-0.04866148442318974
M-2022-10,88,229,0.18661971830985916,0.462882096069869,0.2659974905897114,-0.16158871630684035,0.006999743128692559,-0.21597768428754346
M-2022-10,89,613,0.8040201005025126,0.7830342577487766,0.7933884297520661,0.02668750477775983,0.01554454581462017,0.03810634280230729
M-2022-10,90,6090,0.8570139828597203,0.9359605911330049,0.894749234753944,-0.05275681218336403,-0.013220810307728592,-0.08882261332926433
M-2022-10,91,3610,0.9200881785615872,0.9249307479224377,0.9225031081641111,-0.006227665582513309,-0.003037342176107627,-0.009406533541820528
M-2022-10,92,1810,0.9513677811550152,0.8646408839779005,0.9059334298118669,-0.05673323685479981,-0.08203743770042116,-0.027836558808818412
M-2022-10,93,34838,0.8332507296657304,0.8686491761869223,0.8505818202259824,-0.006359200636159135,0.049764883414315175,-0.06545671043515233
M-2022-10,94,350,0.6026058631921825,0.5285714285714286,0.563165905631659,-0.04596107849532505,0.043579327465583406,-0.2160608034744842
M-2022-10,95,4023,0.8509438055977435,0.974894357444693,0.9087117701575533,-0.08161457831353058,-0.012700967406470864,-0.14212871272204186
M-2022-10,96,61021,0.7592972621252315,0.7458088199144557,0.7524926007374461,-0.18577256780187978,-0.201069751902885,-0.17050979636294794
M-2022-10,97,45643,0.8347020425352706,0.7816313563963806,0.8072954380883418,-0.16138475886133996,-0.18833016356513932,-0.1327002122020765
