strategy,budget,class_id,support,recall,f1
absorber_proto_disagree,1000,10,1004,0.6264940239043825,0.2605094222406295
absorber_proto_disagree,1000,109,393,0.0,0.0
absorber_proto_disagree,1000,26,807,0.0161090458488228,0.025819265143992055
hybrid_risk,50,56,12137,0.00041196341764851283,0.0007890791446382073
hybrid_risk,50,163,1741,0.004595060310166571,0.008747949699289229
hybrid_risk,50,174,1507,0.0,0.0
hybrid_risk,50,48,3361,0.0005950609937518596,0.0011775095672652341
hybrid_risk,50,38,193,0.05181347150259067,0.09090909090909091
hybrid_risk,50,69,1866,0.0005359056806002144,0.0009775171065493646
hybrid_risk,50,104,1744,0.005160550458715597,0.009389671361502348
hybrid_risk,50,47,618,0.0,0.0
hybrid_risk,50,66,1955,0.0,0.0
hybrid_risk,50,10,1004,0.05776892430278884,0.10422282120395328
hybrid_risk,50,109,393,0.0,0.0
hybrid_risk,50,26,807,0.0161090458488228,0.025341130604288498
hybrid_risk,100,56,12137,0.00041196341764851283,0.0007895775759968417
hybrid_risk,100,163,1741,0.002871912693854107,0.005577244841048522
hybrid_risk,100,174,1507,0.0,0.0
hybrid_risk,100,48,3361,0.0011901219875037191,0.002360578341693715
hybrid_risk,100,38,193,0.05699481865284974,0.0990990990990991
hybrid_risk,100,69,1866,0.0,0.0
hybrid_risk,100,104,1744,0.0034403669724770644,0.006423982869379015
hybrid_risk,100,47,618,0.0,0.0
hybrid_risk,100,66,1955,0.0005115089514066496,0.000968054211035818
hybrid_risk,100,10,1004,0.05179282868525897,0.0962962962962963
hybrid_risk,100,109,393,0.0,0.0
hybrid_risk,100,26,807,0.0161090458488228,0.025565388397246803
hybrid_risk,200,56,12137,0.00041196341764851283,0.0007899518129394107
hybrid_risk,200,163,1741,0.0034462952326249283,0.006622516556291391
hybrid_risk,200,174,1507,0.0,0.0
hybrid_risk,200,48,3361,0.0011901219875037191,0.0023647650014779783
hybrid_risk,200,38,193,0.05181347150259067,0.09049773755656108
hybrid_risk,200,69,1866,0.0005359056806002144,0.0009694619486185168
hybrid_risk,200,104,1744,0.0028669724770642203,0.0053705692803437165
hybrid_risk,200,47,618,0.0,0.0
hybrid_risk,200,66,1955,0.0,0.0
hybrid_risk,200,10,1004,0.06772908366533864,0.12219227313566937
hybrid_risk,200,109,393,0.0,0.0
hybrid_risk,200,26,807,0.013630731102850062,0.022964509394572025
hybrid_risk,500,56,12137,0.00032957073411881023,0.0006567066163191594
hybrid_risk,500,163,1741,0.002871912693854107,0.005595970900951315
hybrid_risk,500,174,1507,0.0,0.0
hybrid_risk,500,48,3361,0.001487652484379649,0.00294811320754717
hybrid_risk,500,38,193,0.05181347150259067,0.0947867298578199
hybrid_risk,500,69,1866,0.0,0.0
hybrid_risk,500,104,1744,0.0,0.0
hybrid_risk,500,47,618,0.0,0.0
hybrid_risk,500,66,1955,0.0,0.0
hybrid_risk,500,10,1004,0.19123505976095617,0.2543046357615894
hybrid_risk,500,109,393,0.0,0.0
hybrid_risk,500,26,807,0.01982651796778191,0.03004694835680751
hybrid_risk,1000,56,12137,0.1862898574606575,0.2885953155912949
hybrid_risk,1000,163,1741,0.0,0.0
hybrid_risk,1000,174,1507,0.0,0.0
hybrid_risk,1000,48,3361,0.0,0.0
hybrid_risk,1000,38,193,0.04145077720207254,0.07766990291262135
hybrid_risk,1000,69,1866,0.0,0.0
hybrid_risk,1000,104,1744,0.0005733944954128441,0.001122334455667789
hybrid_risk,1000,47,618,0.0,0.0
hybrid_risk,1000,66,1955,0.0,0.0
hybrid_risk,1000,10,1004,0.1145418326693227,0.1929530201342282
hybrid_risk,1000,109,393,0.0,0.0
hybrid_risk,1000,26,807,0.006195786864931847,0.011376564277588168
oracle_collapse_random,50,56,12137,0.12704951800280134,0.20612217617965511
oracle_collapse_random,50,163,1741,0.08098793796668581,0.016861994738100933
oracle_collapse_random,50,174,1507,0.0,0.0
oracle_collapse_random,50,48,3361,0.002975304968759298,0.005306447333510215
oracle_collapse_random,50,38,193,0.06735751295336788,0.07162534435261708
oracle_collapse_random,50,69,1866,0.016613076098606645,0.00583694219544342
oracle_collapse_random,50,104,1744,0.2672018348623853,0.11901417443493807
oracle_collapse_random,50,47,618,0.003236245954692557,0.0057306590257879654
oracle_collapse_random,50,66,1955,0.03580562659846547,0.012435601350151003
oracle_collapse_random,50,10,1004,0.29382470119521914,0.17787157069641243
oracle_collapse_random,50,109,393,0.0,0.0
oracle_collapse_random,50,26,807,0.0161090458488228,0.01849217638691323
oracle_collapse_random,100,56,12137,0.48405701573700255,0.5505833840963403
oracle_collapse_random,100,163,1741,0.1022400919012062,0.010733560466728978
